Node Id	Estimated Local Butterfly Count in node partition src
338232895	446.7138687930386
304117305	1377.9897739220619
315155006	108.04669773958868
366884266	8297561.692584663
342257973	2126.197734865992
292892470	2.4481596132913093
293747050	16.68708396041384
315795555	121.3478554974628
356815194	4948.528238611265
429056604	1385.81840776383
299011793	60.37889496741228
300897713	542.9722748172098
293554503	1785.8557546490665
359393306	156.93146576441166
364873934	1341.7381572058055
376323500	13349.113860994757
304852364	22.438251066838415
291179684	8.172658462058934
487066871	534154.0012331987
445266062	2271.3539087819095
434528806	71156.5007885231
386178142	547.7053601658112
301200617	2.9091963935590495
338446015	360.48016548697365
305918484	259.8543854923604
293982002	6.897192260385173
320681161	40.71642954532463
322397049	1894.0313772940767
381608420	4422.8307347647315
303276697	976.2727440731879
295350675	27.077161164073576
346205042	977302.4422470541
432306789	1581290.1073005216
332568551	8058.867910914332
418900007	3913.7578315070978
293220293	7.400019661081024
298423761	14357.739511131522
362300294	12203.630988365832
444946356	39803.58113858775
304050477	50.364535846853485
363740600	1165.6076517158485
298255876	6.091221543500152
458631049	10233.365447202299
412621703	4006.5893581326613
291666256	1.4518976759701314
405863822	8826.56050862449
304987590	318.7094536796433
329691437	522914.53178624716
376510438	18738.16711028097
285646135	461.8942958025452
302303931	529.9745829701667
289190113	41091.805222654475
395956604	37391.73658866508
445375097	2274.235854632034
304171052	39.9806826190909
349099488	1088.2768032533202
287824228	2.453223318898171
317184741	30.088982466129174
289769849	15.0
404593641	7038.040082022253
289472885	2.2269610808829405
305321745	162.28179457957373
353249261	7743.310709861948
327069274	144.35157816167032
377951542	526546.4504058913
299129777	2.540058652325321
315264450	100.89012322713943
289029585	307.3152648030299
294682355	8.224797704551367
320578069	20692.021193866214
342396745	399.18877123830396
323374038	209.39250568119203
305088957	2996.789930575452
302565263	10.291718078137318
318809999	844.5253009102989
426369454	1366.9082266407283
295059110	19.606291181328263
354033717	149.76517310238088
363494433	1541.6851709680063
300798832	5.704381776663158
470083895	3957.226937334749
302895128	4.061383880960181
334122504	76.89129420634607
310819898	1454.3194638370605
301055420	2.913827850593259
334236299	153.88878278611656
381442338	11280.96310131752
483488468	6637.480174747683
340501200	38928.548793760536
483031805	3312.164917599653
403494215	810.3854870060139
327125649	296.375647382657
380442712	888.413552191666
311947043	19.572823626158744
447885801	4842.1037621763535
333265043	758.8285877794646
334185830	1622.9682419572332
287855165	3.7600146089758306
298366644	129.50494835181436
285881085	121.99655723837553
300889079	567.747615639498
326477287	1967.8192418498643
351232336	2026.797801563344
336544853	85.18516163836192
302828886	1568.977403973722
288327147	85.96356032709568
291693489	31.273366275391417
355833189	1516.110736506206
284222807	25.48650744777075
318576248	334.5993876075579
300454549	2.8362743270424757
331370344	1230.462970973027
327205553	1239.0915924436788
311671506	392.8996821222464
318530438	69.09228916318716
465217641	6395.178784940426
295440754	60.26001684004856
323908007	44.22641183492687
401629893	2724852.863473735
293891050	340.7246206504985
311593934	4566.557187572532
439229135	7598.928543072108
417871100	2203.565276976948
399857015	10469.4144080429
375994906	6154.062426981232
303421139	4.061383880960181
440476902	4169.1508679527815
304863000	15608.727037368797
304286607	13.935775936458406
315407783	82.17669778466723
295977505	18506.4372181018
368470433	437.5501941328758
315043324	78.07137972549063
496218553	110158.69168780158
290338603	125203.3898212168
314292200	18330.018479038892
310960552	3276.171411873921
304109077	4.914201530040838
306534952	29.34619964848904
463534596	78470.51703590676
297200401	91.67062515808625
305558444	8.679593318991737
366482290	8745.172188189052
292370904	5.007446726178696
301653743	124.86416128792821
412629178	3612635.076032196
284500703	1.0
293421748	1.4518976759701314
463910710	7887.4436357712675
348883062	2976.4604842646013
448925179	2331.7095465193656
383065147	935.6344362314884
332126087	147.89223815856752
300235799	1046.987436238526
317062695	231.4159937059492
438216451	74568.90172942051
418368641	2576846.560448039
305942099	472327.2311748212
307417463	53157.260900753325
359375850	5332.575596580162
304870741	1989.512754040414
287666689	32.1139673457737
335965722	171.89664145389588
318344690	32.23167758802966
443370572	1369226.4026727881
317885341	279594.4403219953
488030828	680234.6383950445
332289238	321.8464294777318
433369569	1650.004735954926
305671314	361.26874369834263
430367552	3961.9573781883323
435997883	1753.9940904731018
367287593	13816.458857103902
301647728	294.12475594466366
327067672	48.70347540105328
315938658	117.08821091975636
321960937	5592.678383541299
299108130	21.82176154834569
413897225	7887.4436357712675
421997825	1671662.6336616878
292683725	139.1789699075303
293423650	238.9723504602062
416325085	7430.192375023176
315046861	84.5276359638494
299880440	2.640446752116162
302310348	177.34734262648115
382738878	461.31326888577917
375248440	2219.7882726201087
295670053	1.6291182207129093
297630191	17.18938300244899
284975534	6.352942469482022
348816055	1366.479404069475
284417350	318997.64534151927
329913454	744393.5992984517
286555496	22.530901144874274
348184873	14633.79900623102
389117708	54837.63250135462
294620707	12.495548084315539
305094711	109407.44777459856
287335465	846.3463792117282
365892893	757.35671146298
352009902	1225.7718949794792
311594640	454656.84825974976
513312532	25294.50759937415
406282919	1765.4621364849352
308809670	60.46082392856822
290033763	236.51981936839968
284235722	2068985.3967169698
319956553	38.37913892872867
303672735	5385.461669829424
291524081	1.078919257505617
391522923	2333.119231300345
325955247	1481.7799272897023
294822737	10.969339929236838
318621111	236.6261995244816
492105097	117996.15158667251
313624917	2234.3892265342092
325227038	226.8944471619792
293787835	1.5237759929685653
405862075	1346115.9640977015
492589053	7666.1088911444795
294440294	42.95131730427138
316067926	31681.6413124791
326630627	390.5874377724085
405320958	20656.888927693475
307255325	19.848097269605482
315215396	13484.340137582087
340257795	881554.2178675908
